Song ID,Title,Artist,Original artist,Canonical,Class label
1463,Sgt Peppers lonely hearts club band,The Beatles,The Beatles,,sgtpeppers
1464,Shake the disease,Depeche Mode,Depeche Mode,YES,shakedisea
1465,Shake the disease,Studio 99,Depeche Mode,,shakedisea
1466,Shake the disease,Brave New World,Depeche Mode,,shakedisea
1467,Shake the disease,Hooverphonic,Depeche Mode,,shakedisea
1468,Shake the disease,Luxury,Depeche Mode,,shakedisea
1469,Shake dog shake,The Cure,The Cure,YES,shakedog
1470,Shake dog shake,Shudder to Think,The Cure,,shakedog
1471,Shake dog shake,Ex-Voto,The Cure,,shakedog
1472,She came in through the bathroom window,The Beatles,The Beatles,YES,shecame
1473,She came in through the bathroom window,Mimi Maura,The Beatles,,shecame
1474,She came in through the bathroom window,The Bee Gees,The Beatles,,shecame
1475,Sheep,Pink Floyd,Pink Floyd,YES,sheep
1477,Sheep,Chillout tribute to PF,Pink Floyd,,sheep
1478,She loves you,The Beatles,The Beatles,YES,shelovesyou
1479,She loves you,Stan Webb,The Beatles,,shelovesyou
1480,She loves you,Duo Kramer,The Beatles,,shelovesyou
1481,She loves you,Baroque Chamber Orchestra,The Beatles,,shelovesyou
1482,Te quieres,Emi Bonilla,The Beatles,,shelovesyou
1483,She loves you,The Beatles,The Beatles,,shelovesyou
1484,She loves you,The Torero Band,The Beatles,,shelovesyou
1485,Lei ti ama,Fausto Leali,The Beatles,,shelovesyou
1486,She loves you,Little Boys,The Beatles,,shelovesyou
1488,She said she said,The Beatles,The Beatles,YES,shesaidshe
1489,She said she said,Yeah yeah noh,The Beatles,,shesaidshe
1490,Shes leaving home,The Beatles,The Beatles,YES,shesleaving
1491,Shes leaving home,Syreeta,The Beatles,,shesleaving
1492,Shes leaving home,Brian Ferry,The Beatles,,shesleaving
1493,Shes leaving home,Tori Amos,The Beatles,,shesleaving
1494,Shes leaving home,Baroque Chamber Orchestra,The Beatles,,shesleaving
1495,Shine on you crazy diamond Ð Part 1,Pink Floyd,Pink Floyd,YES,shineonyou
1496,Shine on you crazy diamond Ð Part 1,Pink Floyd,Pink Floyd,,shineonyou
1497,Shine on you crazy diamond Ð Part 1,VVAA,Pink Floyd,,shineonyou
1499,Shine on you crazy diamond Ð Part 1,Chillout tribute to PF,Pink Floyd,,shineonyou
1500,Shine on you crazy diamond Ð Part 1,Piano tribute to Pink Floyd,Pink Floyd,,shineonyou
1501,The show must go on,Pink Floyd,Pink Floyd,YES,showmust
1502,The show must go on,Belew and Colaiuta,Pink Floyd,,showmust
1503,Showroom dummies,Kraftwerk,Kraftwerk,YES,showroom
1504,Showroom dummies,Thee Hyphen,Kraftwerk,,showroom
1505,Showroom dummies,Senor Coconuts,Kraftwerk,,showroom
1506,Showroom dummies,Kraftwerk Ð MCMG,Kraftwerk,,showroom
1507,Showroom dummies,Leaether strip,Kraftwerk,,showroom
1508,Siamese twins,The Cure,The Cure,YES,siamese
1509,Siamese twins,Curious,The Cure,,siamese
1510,Smoke on the water,Deep Purple,Deep Purple,YES,smokewtr
1511,Smoke on the water,Yngwie Malmsteen,Deep Purple,,smokewtr
1512,Smoke on the water,Unknown,Deep Purple,,smokewtr
1513,Smoke on the water,Led Zeppelin,Deep Purple,,smokewtr
1514,Smoke on the water,Dream Theater and Bruce Dikinson,Deep Purple,,smokewtr
1517,Somebody,Depeche Mode,Depeche Mode,YES,somebody
1518,Somebody,Veruca Salt,Depeche Mode,,somebody
1519,Something,The Beatles,The Beatles,YES,something
1520,Something,The Blues Busters,The Beatles,,something
1521,Something,Bob Dylan,The Beatles,,something
1522,Something,Selway,The Beatles,,something
1523,Something,Karina,The Beatles,,something
1524,Something,Martha Reeves and The Vandellas,The Beatles,,something
1525,Something,Radiohead,The Beatles,,something
1526,Something,Larry Coryell,The Beatles,,something
1527,Something,James Brown,The Beatles,,something
1528,Something,Joe Cocker,The Beatles,,something
1529,Something,Pavement,The Beatles,,something
1530,Something,Natty Combo,The Beatles,,something
1531,Sometimes,Depeche Mode,Depeche Mode,YES,sometimes
1532,Sometimes,Vienna 1,Depeche Mode,,sometimes
1533,So nice,Bebel Gilberto,Eumir Deodato,,sonice
1534,So nice,Astrud Gilberto and Walter Wanderley,Eumir Deodato,,sonice
1535,So nice,Bebel Gilberto,Eumir Deodato,,sonice
1536,So nice,Sergio Mendes trio,Eumir Deodato,YES,sonice
1538,Spacelab,Kraftwerk,Kraftwerk,YES,spacelab
1539,Spacelab,Mental Conquest,Kraftwerk,,spacelab
1540,Spanish Harlem,Aretha Franklin,Ben E King,,spaharlem
1541,Spanish Harlem,Tom Jones,Ben E King,,spaharlem
1542,Spanish Harlem,Adrivalan Orchestra,Ben E King,,spaharlem
1543,Speak to me breathe,Pink Floyd,Pink Floyd,YES,breathe
1544,Speak to me breathe,String Quartet,Pink Floyd,,breathe
1545,Speak to me breathe,Pink Floyd,Pink Floyd,,breathe
1546,Stairway to heaven,Led Zeppelin,Led Zeppelin,YES,stairway2h
1547,Stairway to heaven,Beatnix,Led Zeppelin,,stairway2h
1548,Stairway to heaven,Sisters of Mercy,Led Zeppelin,,stairway2h
1549,Stairway to heaven,Those Darn Accordians,Led Zeppelin,,stairway2h
1550,Stairway to heaven,Final Fantasy X,Led Zeppelin,,stairway2h
1551,Stairway to heaven,Dolly Parton,Led Zeppelin,,stairway2h
1552,Stairway to heaven,Foo Fighters,Led Zeppelin,,stairway2h
1553,Stairway to heaven,Iron Maiden,Led Zeppelin,,stairway2h
1554,Stairway to heaven,Vienna Symphonic Orchestra,Led Zeppelin,,stairway2h
1555,Escalera al infierno,Del pueblo del barrio,Led Zeppelin,,stairway2h
1556,Stairway to heaven,The String Quartet,Led Zeppelin,,stairway2h
1557,Stairway to heaven,Orchestre National de Jazz avec Franck Tortiller,Led Zeppelin,,stairway2h
1558,Freeway to stairbird,Rvd Billy C Wirtz,Led Zeppelin,,stairway2h
1559,Stairway to heaven,Rodrigo y Gabriela,Led Zeppelin,,stairway2h
1561,Stairway to heaven,Leningrad cowboys and Red Army,Led Zeppelin,,stairway2h
1562,Stairway to heaven,DJ Earworm,Led Zeppelin,,stairway2h
1563,Stairway to heaven,Gregorian,Led Zeppelin,,stairway2h
1564,Stand by me,Ben E King,Ben E King,YES,standbyme
1565,Stand by me,John Lennon,Ben E King,,standbyme
1566,Stop,Pink Floyd,Pink Floyd,YES,stop
1567,Stop,Billy Sherwood,Pink Floyd,,stop
1568,Stormy weather,Ethel Waters,Ethel Waters,YES,stormywea
1569,Stormy weather,The best of musicals,Ethel Waters,,stormywea
1570,Stormy weather,Quincy Jones,Ethel Waters,,stormywea
1571,Stormy weather,Frank Sinatra,Ethel Waters,,stormywea
1572,A strange day,The Cure,The Cure,YES,strangeday
1573,A strange day,Apoptygma Berzerk,The Cure,,strangeday
1574,Strange love,Depeche Mode,Depeche Mode,YES,strangelove
1575,Strange love,Studio 99,Depeche Mode,,strangelove
1576,Strangers in the night,Frank Sinatra,Bert Kaempfert,YES,strangers
1577,Strangers in the night,Adrivalan Orchestra,Bert Kaempfert,,strangers
1578,Strangers in the night,Orquesta cubana,Bert Kaempfert,,strangers
1579,Strawberry fields forever,The Beatles,The Beatles,YES,strawberry
1580,Strawberry fields forever,Peter Gabriel,The Beatles,,strawberry
1581,Strawberry fields forever,Signs,The Beatles,,strawberry
1582,Strawberry fields forever,Ben Harper,The Beatles,,strawberry
1583,Strawberry fields forever,Grateful dead,The Beatles,,strawberry
1586,Stripped,Depeche Mode,Depeche Mode,YES,stripped
1587,Stripped,Rammstein,Depeche Mode,,stripped
1588,Stripped,Shiny Toy Guns,Depeche Mode,,stripped
1589,Stripped,Rammstein Ð Tiamat,Depeche Mode,,stripped
1590,Stripped,Sylvain Chauveau and Ensemble Nocturne,Depeche Mode,,stripped
1592,Yellow submarine,The Beatles,The Beatles,YES,submarine
1593,Yellow submarine,NoMataras,The Beatles,,submarine
1596,Submarino amarillo,Duo dinamico,The Beatles,,submarine
1597,Yellow submarine,Baroque Chamber Orchestra,The Beatles,,submarine
1598,Yellow submarine,Akiko Kanazawa,The Beatles,,submarine
1599,Yellow submarine,Klaus Beyer and Band,The Beatles,,submarine
1600,Sun king,The Beatles,The Beatles,YES,sunking
1601,Sun king,The Bee Gees,The Beatles,,sunking
1602,The sun and the rainfall,Depeche Mode,Depeche Mode,YES,sunrainfall
1603,The sun and the rainfall,The Merry Thoughts,Depeche Mode,,sunrainfall
1604,The sun and the rainfall,After Koma,Depeche Mode,,sunrainfall
1605,You are the sunshine of my life,Stevie Wonder,Stevie Wonder,YES,sunshineli
1606,You are the sunshine of my life,Tom Jones,Stevie Wonder,,sunshineli
1607,Suspicious minds,Elvis Presley,Mark James,YES,suspicious
1608,Suspicious minds,The Heptones,Mark James,,suspicious
1611,Taschenrechner,Kraftwerk,Kraftwerk,YES,taschenre
1612,Taschenrechner,Black wedding,Kraftwerk,,taschenre
1613,Taschenrechner,Dhiva,Kraftwerk,,taschenre
1614,Taxman,The Beatles,The Beatles,YES,taxman
1615,Taxman,Resistencia suburbana,The Beatles,,taxman
1616,Smells like teen spirit,Nirvana,Nirvana,YES,teenspirit
1617,Smells like teen spirit,Tori Amos,Nirvana,,teenspirit
1618,That will be the day,The Quarry Men,The Crickets,,thatllbetd
1619,That will be the day,The Djangoes,The Crickets,,thatllbetd
1620,The End,The Beatles,The Beatles,YES,theend
1621,The End,London Symphony Orchestra,The Beatles,,theend
1622,The End,George Benson,The Beatles,,theend
1625,The fool on the hill,The Beatles,The Beatles,YES,thefool
1626,El dondo sur la colina,Edmundo Ros and Catarina Valente,The Beatles,,thefool
1627,The fool on the hill,Sergio Mendes and Brasil 66,The Beatles,,thefool
1629,The fool on the hill,Baroque Chamber Orchestra,The Beatles,,thefool
1630,The fool on the hill,Shirley Bassey,The Beatles,,thefool
1631,The fool on the hill,The Four Tops,The Beatles,,thefool
1632,El loco de la colina,Junior,The Beatles,,thefool
1633,The fool on the hill,Helen Reddy,The Beatles,,thefool
1635,There is a place,The Beatles,The Beatles,YES,thereplace
1636,There is a place,Les Surfs,The Beatles,,thereplace
1637,The trial,Pink Floyd,Pink Floyd,YES,thetrial
1638,The trial,Malcolm McDowell,Pink Floyd,,thetrial
1639,The walk,The Cure,The Cure,YES,thewalk
1640,The walk,The Cure,The Cure,,thewalk
1641,The walk,Bellatronica,The Cure,,thewalk
1642,The walk,Piano tribute to The Cure,The Cure,,thewalk
1643,The world,The Beatles,The Beatles,YES,theworld
1644,The world,Harvey Averne,The Beatles,,theworld
1645,The things you said,Depeche Mode,Depeche Mode,YES,thingssaid
1646,The things you said,Sylvain Chauveau and Ensemble Nocturne,Depeche Mode,,thingssaid
1647,Things we said today,The Beatles,The Beatles,YES,thingswe
1648,Things we said today,John Pizzarelli,The Beatles,,thingswe
1649,Things we said today,The Sandpipers,The Beatles,,thingswe
1650,The thin ice,Pink Floyd,Pink Floyd,YES,thinice
1651,The thin ice,Anderson and Levin,Pink Floyd,,thinice
1652,Ticket to ride,The Beatles,The Beatles,YES,ticket2ride
1654,Ticket to ride,Asfalto,The Beatles,,ticket2ride
1655,Tico tico,Perez Prado,Orquestra Colbaz,YES,ticotico
1656,Tico tico,Paco de Lucia,Orquestra Colbaz,,ticotico
1657,Tico tico,Microscopic Septet,Orquestra Colbaz,,ticotico
1658,Tico tico no fuba,Les Paul and Mary Ford,Orquestra Colbaz,,ticotico
1659,Tico tico,Henry Mancini,Orquestra Colbaz,,ticotico
1660,Tico tico,Esquivel,Orquestra Colbaz,,ticotico
1661,Tico tico no fuba,Charlie Parker,Orquestra Colbaz,,ticotico
1662,Tico tico,The Harmonicats,Orquestra Colbaz,,ticotico
1663,Tico tico no fuba,Xavier Cugat,Orquestra Colbaz,,ticotico
1664,Tico tico,101 Strings,Orquestra Colbaz,,ticotico
1665,Tico tico,Hollywood Bowl Symphony Orchestra,Orquestra Colbaz,,ticotico
1666,Tico tico,Liberace,Orquestra Colbaz,,ticotico
1667,Tico tico,Philharmonic Jazz,Orquestra Colbaz,,ticotico
1668,Tico tico,SHS jazz choir,Orquestra Colbaz,,ticotico
1669,Time,Pink Floyd,Pink Floyd,YES,time
1670,Time,Pink Floyd,Pink Floyd,,time
1671,Time,Pink Floyd,Pink Floyd,,time
1672,Time,Pink Floyd,Pink Floyd,,time
1673,Time,String Quartet,Pink Floyd,,time
1675,Time,Chillout tribute to PF,Pink Floyd,,time
1676,Time,London Philharmonic Orchestra,Pink Floyd,,time
1677,As time goes by,Louis Armstrong,Frances Williams,,timesgoes
1679,As time goes by,Isaac Turienzo Trio,Frances Williams,,timesgoes
1680,As time goes by,Royal philharmonic Orchestra,Frances Williams,,timesgoes
1681,As time goes by,Isaac Turienzo Trio and Orchestra,Frances Williams,,timesgoes
1682,As time goes by,Johan Stengard,Frances Williams,,timesgoes
1683,As time goes by,Bobby Morganstein,Frances Williams,,timesgoes
1684,As time goes by,Natalie Cole,Frances Williams,,timesgoes
1685,Tomorrow never knows,The Beatles,The Beatles,YES,tomorrow
1686,Tomorrow never knows,Our Lady Peace,The Beatles,,tomorrow
1687,Tomorrow never knows,Phil Collins,The Beatles,,tomorrow
1688,Tomorrow never knows,Grateful dead,The Beatles,,tomorrow
1689,Tomorrow never knows,Jay Atwood and Susan Maccorkle,The Beatles,,tomorrow
1690,Tomorrow never knows,Sheila Chandra and Monsoon,The Beatles,,tomorrow
1691,Tour de France,Kraftwerk,Kraftwerk,YES,tourdefra
1692,Tour de France,Ionic vision,Kraftwerk,,tourdefra
1693,Tour de France,Kraftwerk,Kraftwerk,,tourdefra
1694,Tour de France,Dhiva and Skibby,Kraftwerk,,tourdefra
1696,Tour de France,Kraftwerk,Kraftwerk,,tourdefra
1697,Tour de France,Kraftwerk,Kraftwerk,,tourdefra
1698,Trans Europa express,Kraftwerk,Kraftwerk,YES,transeuro
1699,Trance Europe express,Limbo,Kraftwerk,,transeuro
1700,Trans Europe express,Kraftwerk,Kraftwerk,,transeuro
1701,Trans Europe express,Kraftwerk,Kraftwerk,,transeuro
1702,Trans Europe express,Senor Coconuts,Kraftwerk,,transeuro
1703,Triste,Antonio Carlos Jobim and Ellis Regina,Antonio Carlos Jobim,YES,triste
1704,Triste,Sergio Mendes and Brasil,Antonio Carlos Jobim,,triste
1705,Triste,Oscar Peterson,Antonio Carlos Jobim,,triste
1706,Triste,Antonio Carlos Jobim,Antonio Carlos Jobim,,triste
1707,Triste,Paulinho Nogueira,Antonio Carlos Jobim,,triste
1710,Twist and shout,The Beatles,The Top Notes,YES,twistand
1711,Twist and shout,Revolver,The Top Notes,,twistand
1712,Twist and shout,The Beatles,The Top Notes,,twistand
1713,Twist and shout,Nirvana Sonic Youth and REM,The Top Notes,,twistand
1714,Twist and shout,Los Sirex,The Top Notes,,twistand
1715,Two of us,The Beatles,The Beatles,YES,two
1717,Two of us,Aimee Mann and Michael Penn,The Beatles,,two
1718,You have got a friend,James Taylor,Carole King,,ugotafrie
1719,You have got a friend,Carole King,Carole King,YES,ugotafrie
1720,You have got a friend,Paul Carrack,Carole King,,ugotafrie
1721,I have got you under my skin,Cole Porter,Jimmy Dorsey and Frances Langford,YES,undermysk
1722,I have got you under my skin,Dinah Washington,Jimmy Dorsey and Frances Langford,,undermysk
1723,I have got you under my skin,Frank Sinatra,Jimmy Dorsey and Frances Langford,,undermysk
1724,I have got you under my skin,Bobby Morganstein,Jimmy Dorsey and Frances Langford,,undermysk
1725,I have got you under my skin,Ella Fitzgerald,Jimmy Dorsey and Frances Langford,,undermysk
1726,I have got you under my skin,Oscar Peterson,Jimmy Dorsey and Frances Langford,,undermysk
1727,I have got you under my skin,Gloria Gaynor,Jimmy Dorsey and Frances Langford,,undermysk
1728,I have got you under my skin,Keely Smith,Jimmy Dorsey and Frances Langford,,undermysk
1729,I have got you under my skin,Diana Krall,Jimmy Dorsey and Frances Langford,,undermysk
1733,Us and them,Pink Floyd,Pink Floyd,YES,usandthem
1734,Us and them,Piano tribute to Pink Floyd,Pink Floyd,,usandthem
1735,Us and them,Pink Floyd,Pink Floyd,,usandthem
1736,Us and them,Chillout tribute to PF,Pink Floyd,,usandthem
1737,Us and them,Pink Floyd,Pink Floyd,,usandthem
1738,Us and them,London Philharmonic Orchestra,Pink Floyd,,usandthem
1739,Us and them,VVAA,Pink Floyd,,usandthem
1740,Us and them,String Quartet,Pink Floyd,,usandthem
1741,Valley of the kings,Genesis,Genesis,YES,valleyking
1742,Valley of the kings,Steve Hackett,Genesis,,valleyking
1743,Vera,Pink Floyd,Pink Floyd,YES,vera
1744,Vera,Shaw and Howe,Pink Floyd,,vera
1745,Visions of angels,Genesis,Genesis,YES,visionsang
1746,Visions of angels,David Allen and Solid Space,Genesis,,visionsang
1747,Vivir asi es morir de amor,Camilo Sesto,Camilo Sesto,YES,vivirasies
1748,Vivir asi es morir de amor,Javier Parra,Camilo Sesto,,vivirasies
1750,Vivir asi es morir de amor,Miguel Nandez y Marey,Camilo Sesto,,vivirasies
1751,Vivir asi es morir de amor,El canto del loco,Camilo Sesto,,vivirasies
1752,Dance on a volcano,Genesis,Genesis,YES,volcano
1753,Dance on a volcano,Steve Hackett,Genesis,,volcano
1754,Waiting for the worms,Pink Floyd,Pink Floyd,YES,waiting4wo
1755,Waiting for the worms,Sherwood Levin and Colaiuta,Pink Floyd,,waiting4wo
1756,Waiting for the night,Depeche Mode,Depeche Mode,YES,waitingnig
1757,Waiting for the night,Rabbit in the moon,Depeche Mode,,waitingnig
1758,Waiting room only,Genesis,Genesis,YES,waitingroom
1759,Waiting room only,Steve Hackett,Genesis,,waitingroom
1761,Walking in my shoes,Depeche Mode Ð Grungy,Depeche Mode,,walkingin
1762,Walking in my shoes,Depeche Mode Ð Extended,Depeche Mode,,walkingin
1763,Walking in my shoes,Depeche Mode Ð Ambient,Depeche Mode,,walkingin
1764,Walking in my shoes,Simo,Depeche Mode,,walkingin
1765,Walking in my shoes,Symphonic tribute to Depeche Mode,Depeche Mode,,walkingin
1766,Walking in my shoes,Depeche Mode Ð Random,Depeche Mode,,walkingin
1767,Walking in my shoes,Depeche Mode Ð Anadamidi,Depeche Mode,,walkingin
1768,Walking in my shoes,Depeche Mode Ð Seven Inch,Depeche Mode,,walkingin
1769,Walking in my shoes,Studio 99,Depeche Mode,,walkingin
1770,I am the walrus,The Beatles,The Beatles,YES,walrus
1771,I am the walrus,Leo Sayer,The Beatles,,walrus
1772,I am the wlarus,John Otway,The Beatles,,walrus
1773,I am the walrus,Men without hats,The Beatles,,walrus
1774,I am the walrus,XTC,The Beatles,,walrus
1777,Watching the weels,John Lennon,John Lennon,YES,watchingwe
1778,Watching the weels,John Lennon,John Lennon,,watchingwe
1779,All along the watchtower,Bob Dylan,Bob Dylan,YES,watchtower
1780,All along the watchtower,U2,Bob Dylan,,watchtower
1782,All along the watchtower,Bruce Springsteen and Bob Dylan,Bob Dylan,,watchtower
1783,All along the watchtower,Santana Howe Krieger West and more,Bob Dylan,,watchtower
1785,All along the watchtower,Jimi Hendrix,Bob Dylan,,watchtower
1786,Wave,Antonio Carlos Jobim,Antonio Carlos Jobim,YES,wave
1787,Wave,Sedajazz Big Band,Antonio Carlos Jobim,,wave
1788,Wave,Joao Gilberto,Antonio Carlos Jobim,,wave
1789,Wave,Sergio Mendes and Brasil,Antonio Carlos Jobim,,wave
1790,Wave,Camargo Mariano and Lubambo,Antonio Carlos Jobim,,wave
1791,Wave,Henry Mancini,Antonio Carlos Jobim,,wave
1792,Wave,Antonio Carlos Jobim and Vinicius de Moraes,Antonio Carlos Jobim,,wave
1793,Wave,The Sandpipers,Antonio Carlos Jobim,,wave
1794,We can work it out,The Beatles,The Beatles,YES,wecanwork
1795,We can work it out,Stevie Wonder,The Beatles,,wecanwork
1796,We can work it out,Shelter,The Beatles,,wecanwork
1797,We can work it out,Four Seasons,The Beatles,,wecanwork
1798,We can work it out,Baroque Chamber Orchestra,The Beatles,,wecanwork
1799,Podemos solucionato,Sandro,The Beatles,,wecanwork
1800,Nelle mani tue,Mike Liddell and Gli Atomi,The Beatles,,wecanwork
1801,We can work it out,Heather Nova,The Beatles,,wecanwork
1802,We can work it out,The Beatle Barkers,The Beatles,,wecanwork
1803,We can work it out,Massiel,The Beatles,,wecanwork
1804,Welcome to the machine,Pink Floyd,Pink Floyd,YES,welcome2
1805,Welcome to the machine,VVAA,Pink Floyd,,welcome2
1806,What the world needs now,Burt Bacharach,Jackie DeShannon,YES,whatthewo
1807,What the world needs now,Sergio Mendes and Brasil 66,Jackie DeShannon,,whatthewo
1808,When I am sixty four,The Beatles,The Beatles,YES,whenim64
1809,When I am sixty four,Keith Moon,The Beatles,,whenim64
1810,When I am sixty four,John Pizzarelli,The Beatles,,whenim64
1811,While my guitar gently weeps,The Beatles,The Beatles,YES,whileguitar
1812,While my guitar gently weeps,Holy Piby,The Beatles,,whileguitar
1813,While my guitar gently weeps,Kenny Lattimore,The Beatles,,whileguitar
1814,While my guitar gently weeps,Joe Louis Walker,The Beatles,,whileguitar
1815,While my guitar gently weeps,Spineshank,The Beatles,,whileguitar
1816,While my guitar gently weeps,The natural 1,The Beatles,,whileguitar
1817,While my guitar gently weeps,Peter Frampton,The Beatles,,whileguitar
1818,While my guitar gently weeps,Michael Hedges,The Beatles,,whileguitar
1819,Why cant I be you,The Cure,The Cure,YES,whycanti
1820,Why cant I be you,Half foot outside,The Cure,,whycanti
1821,Walk on the wild side,Lou Reed,Lou Reed,YES,wildsidew
1822,Walk on the wild side,Lou Reed,Lou Reed,,wildsidew
1823,I will survive,Gloria Gaynor,Gloria Gaynor,YES,willsurv
1824,I will survive,Gloria Gaynor Ð Layton and Stone,Gloria Gaynor,,willsurv
1825,I will survive,Celia Cruz,Gloria Gaynor,,willsurv
1826,I will survive,Gloria Gaynor,Gloria Gaynor,,willsurv
1827,I will survive,Gloria Gaynor,Gloria Gaynor,,willsurv
1828,Days of wine and roses,Henry Mancini,Henry Mancini,YES,wineroses
1829,Days of wine and roses,Marian McPartland,Henry Mancini,,wineroses
1830,Days of wine and roses,Jose Carreras,Henry Mancini,,wineroses
1831,Days of wine and roses,Quartette Tres Bien,Henry Mancini,,wineroses
1832,Wish you were here,Pink Floyd,Pink Floyd,YES,wishyouw
1833,Wish you were here,Piano tribute to Pink Floyd,Pink Floyd,,wishyouw
1834,Wish you were here,Chillout tribute to PF,Pink Floyd,,wishyouw
1835,What a wonderful world,Louis Armstrong,Louis Armstrong,YES,wonderfulwo
1836,What a wonderful world,The Flaming Lips,Louis Armstrong,,wonderfulwo
1837,What a wonderful world,Nick Cave and Shane McGrowan,Louis Armstrong,,wonderfulwo
1838,What a wonderful world,Adrivalan Orchestra,Louis Armstrong,,wonderfulwo
1839,It wont be long,The Beatles,The Beatles,YES,wontbelong
1840,It wont be long,Redd Kross,The Beatles,,wontbelong
1841,World in my eyes,Depeche Mode,Depeche Mode,YES,worldinmy
1842,World in my eyes,The Cure,Depeche Mode,,worldinmy
1843,World in my eyes,Studio 99,Depeche Mode,,worldinmy
1844,World in my eyes,Depeche Mode,Depeche Mode,,worldinmy
1845,Yer blues,The Beatles,The Beatles,YES,yerblues
1846,Yer blues,Clapton Lennon Richards Mitchell,The Beatles,,yerblues
1847,Yes it is,The Beatles,The Beatles,YES,yesitis
1848,Yes it is,Don Henley,The Beatles,,yesitis
1849,Yesterday,The Beatles,The Beatles,YES,yesterday
1850,Yesterday,Eva Cassidy,The Beatles,,yesterday
1851,Yesterday,The Templeton twins,The Beatles,,yesterday
1852,Yesterday,David Essex,The Beatles,,yesterday
1853,Yesterday,Wilco,The Beatles,,yesterday
1855,Yesterday,Los modulos,The Beatles,,yesterday
1856,Yesterday,Bob Dylan,The Beatles,,yesterday
1857,Ayer,Miguel Rios,The Beatles,,yesterday
1858,Yesterday,The Flame all stars,The Beatles,,yesterday
1859,Yesterday,Boys II Men,The Beatles,,yesterday
1860,Yesterday,Marvin Gaye,The Beatles,,yesterday
1861,Ieri,I Trappers,The Beatles,,yesterday
1863,Yesterday,James Taylor,The Beatles,,yesterday
1864,Yesterday,Lisa Ono,The Beatles,,yesterday
1865,You cant do that,The Beatles,The Beatles,YES,youcant
1866,You cant do that,Ruby Turner,The Beatles,,youcant
1867,You cant do that,Diana Ross and The Supremes,The Beatles,,youcant
1868,Young lust,Pink Floyd,Pink Floyd,YES,younglust
1869,Young lust,VVAA,Pink Floyd,,younglust
1870,Young lust,Penal colony,Pink Floyd,,younglust
1871,Young lust,Glenn Hughes,Pink Floyd,,younglust
1872,You wont see me,The Beatles,The Beatles,YES,youwontse
1873,You wont see me,Ernest Ranglin,The Beatles,,youwontse
1874,You wont see me,Ernie Smith,The Beatles,,youwontse
2014,Smoke on the water,Black Sabbath,Deep Purple,,smokewtr
2015,White Christmas,Irving Berlin,Bing Crosby,YES,whitechri
2016,White Christmas,Louis Armstrong,Bing Crosby,,whitechri
2017,White Christmas,Elvis Presley and Bing Crosby,Bing Crosby,,whitechri
2019,White Christmas,Palast orchester and Max Raabe,Bing Crosby,,whitechri
2020,White Christmas,Rondo Veneziano,Bing Crosby,,whitechri
2021,White Christmas,Barry Manilow,Bing Crosby,,whitechri
2022,White Christmas,VVAA,Bing Crosby,,whitechri
2023,You really got me,The Clash,The Kinks,,reallygotme
2024,You really got me,The Kinks,The Kinks,YES,reallygotme
2025,You really got me,Van Halen,The Kinks,,reallygotme
2026,Born to be wild,Steppenwolf,Steppenwolf,YES,bort2bwi
2028,Born to be wild,Creedence Clearwater Revival,Steppenwolf,,bort2bwi
2029,Born to be wild,Muppets and Ozzy Osburne,Steppenwolf,,bort2bwi
2030,Born to be wild,Wilson Picket,Steppenwolf,,bort2bwi
2031,My Sharona,The Knack,The Knack,YES,mysharona
2032,My Sharona,Eldritch,The Knack,,mysharona
2033,My Sharona,The Knack,The Knack,,mysharona
2034,My Sharona,Moritz y Leo,The Knack,,mysharona
2035,My Sharona,The Hormonauts,The Knack,,mysharona
2038,No woman no cry,Boney M,Bob Marley,,nowomanno
2039,No woman no cry,Carmen Consoli,Bob Marley,,nowomanno
2040,No woman no cry,Erikah Badu and Jimmy Cliff,Bob Marley,,nowomanno
2041,No woman no cry,Rancid,Bob Marley,,nowomanno
2042,No woman no cry,Sublime,Bob Marley,,nowomanno
2045,Over the rainbow,Judy Garland,Judy Garland,YES,overrainbow
2046,Over the rainbow,Glenn Miller and his orchestra,Judy Garland,,overrainbow
2047,Over the rainbow,Chris Impelliteri,Judy Garland,,overrainbow
2051,Over the rainbow,Ray Charles and Johnny Matis,Judy Garland,,overrainbow
2052,Over the rainbow,Mishka Adams,Judy Garland,,overrainbow
2054,Over the rainbow,Tom Waits,Judy Garland,,overrainbow
2056,Sweet home Alabama,Lynyrd Skynyrd,Lynyrd Skynyrd,YES,sweethome
2057,Sweet home Alabama,Body Pump 59,Lynyrd Skynyrd,,sweethome
2058,Sweet home Alabama,Dave Matthews Band,Lynyrd Skynyrd,,sweethome
2059,Sweet home Alabama,Elvis Presley,Lynyrd Skynyrd,,sweethome
2061,Sweet home Alabama,Leningrad Cowboys and Russian Red Army Choir,Lynyrd Skynyrd,,sweethome
2062,Sweet home Alabama,Unknown,Lynyrd Skynyrd,,sweethome
2063,We will rock you,Queen,Queen,YES,wewillrock
2064,We will rock you,Moritz,Queen,,wewillrock
2066,We will rock you,Robbie Williams,Queen,,wewillrock
2067,We will rock you,Britney Pink Beyonce,Queen,,wewillrock
2068,Abracadabra,Steve Miller Band,Steve Miller Band,YES,abracadabra
2069,Abracadabra,Sugar Ray,Steve Miller Band,,abracadabra
2070,Addicted to love,Robert Palmer,Robert Palmer,YES,addiclove
2071,Addicted to love,Tina Turner,Robert Palmer,,addiclove
2072,All tomorrows parties,The Velvet Underground,The Velvet Underground,YES,alltomorrows
